xray_detection,name,RA,DEC,ExpTime,ExiML_2RXS,DETML_XMMSL,f_2RXS,errf_2RXS,fden_2RXS,errfden_2RXS,f_XMMSL,errf_XMMSL,plate,MJD,fiberID,DR14_RUN2D,DR14_PLUG_RA,DR14_PLUG_DEC,redshift,CLASS_BEST,CONF_BEST,DR14_ZWARNING,DR14_SN_MEDIAN_ALL,norm1_mgII,errnorm1_mgII,peak1_mgII,errpeak1_mgII,width1_mgII,errwidth1_mgII,fwhm1_mgII,errfwhm1_mgII,norm2_mgII,errnorm2_mgII,peak2_mgII,errpeak2_mgII,width2_mgII,errwidth2_mgII,fwhm2_mgII,errfwhm2_mgII,norm3_mgII,errnorm3_mgII,peak3_mgII,errpeak3_mgII,width3_mgII,errwidth3_mgII,fwhm3_mgII,errfwhm3_mgII,norm_heII,errnorm_heII,peak_heII,errpeak_heII,width_heII,errwidth_heII,fwhm_heII,errfwhm_heII,norm1_hb,errnorm1_hb,peak1_hb,errpeak1_hb,width1_hb,errwidth1_hb,fwhm1_hb,errfwhm1_hb,norm2_hb,errnorm2_hb,peak2_hb,errpeak2_hb,width2_hb,errwidth2_hb,fwhm2_hb,errfwhm2_hb,norm3_hb,errnorm3_hb,peak3_hb,errpeak3_hb,width3_hb,errwidth3_hb,fwhm3_hb,errfwhm3_hb,norm4_hb,errnorm4_hb,peak4_hb,errpeak4_hb,width4_hb,errwidth4_hb,fwhm4_hb,errfwhm4_hb,norm1_OIII4959,errnorm1_OIII4959,peak1_OIII4959,errpeak1_OIII4959,width1_OIII4959,errwidth1_OIII4959,fwhm1_OIII4959,errfwhm1_OIII4959,norm2_OIII4959,errnorm2_OIII4959,peak2_OIII4959,errpeak2_OIII4959,width2_OIII4959,errwidth2_OIII4959,fwhm2_OIII4959,errfwhm2_OIII4959,norm1_OIII5007,errnorm1_OIII5007,peak1_OIII5007,errpeak1_OIII5007,width1_OIII5007,errwidth1_OIII5007,fwhm1_OIII5007,errfwhm1_OIII5007,norm2_OIII5007,errnorm2_OIII5007,peak2_OIII5007,errpeak2_OIII5007,width2_OIII5007,errwidth2_OIII5007,fwhm2_OIII5007,errfwhm2_OIII5007,norm_pl1,errnorm_pl1,slope_pl1,errslope_pl1,norm_pl2,errnorm_pl2,slope_pl2,errslope_pl2,norm_gal1,errnorm_gal1,norm_gal2,errnorm_gal2,norm_feII1,errnorm_feII1,norm_feII2,errnorm_feII2,width_feII1,errwidth_feII1,width_feII2,errwidth_feII2,r_feII,OIII_Hbeta_ratio,virialfwhm_mgII,errvirialfwhm_mgII,virialfwhm_hb,errvirialfwhm_hb,mgII_chi,hb_chi,l_2500,errl_2500,l_3000,errl_3000,l_5100,errl_5100,l_bol1,errl_bol1,l_bol2,errl_bol2,logBHMS_mgII,errlogBHMS_mgII,logBHMVP_hb,errlogBHMVP_hb,logBHMMD_hb,errlogBHMMD_hb,logBHMA_hb,errlogBHMA_hb,l_edd1,l_edd2,edd_ratio1,edd_ratio2,broad_Hb_fwhm_vi,narrow_Hb_fwhm_vi,narrow_OIII_A_vi,narrow_Hb_A_vi,Log(OIII/Hb)_vi
2RXS ,2RXS J145610.8+380438  ,224.0452,38.07734,571.75,217.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,1351,52790,493,26     ,224.05018,38.073697,0.5317804,QSO   ,3,0,11.094834,0.30566453,0.0,2840.2832,0.0,0.0,0.0,0.0,0.0,7.6544693,1.526668,2804.5041,1.8589001,34.508345,3.4663204,8048.8357,872.56777,15.016955,1.4761998,2800.4781,0.57983238,14.380201,1.0735415,2986.4124,270.62394,0.28255759,0.0,4685.4852,0.0,0.0098570329,0.0,380.2096,0.0,2.4377697,0.47834487,4862.9752,0.12229514,1.8692285,0.17237812,96.407992,25.024102,2.6383195,0.22758089,4868.9103,2.6909352,22.791176,3.099149,2937.2429,449.35745,2.0567759,0.17712708,4900.0,0.0,72.297635,5.5090917,10051.146,793.71091,0.71901012,0.37632524,4830.0,0.0,17.751191,6.7478232,2224.2562,986.26812,4.16575,0.42700138,4960.2082,0.12229514,1.8692285,0.17237812,94.518145,24.533564,2.0179926,0.41192848,4958.7737,0.43975279,5.0523062,0.52918387,358.61432,75.337425,12.49725,1.2810041,5008.5392,0.12229514,1.8692285,0.17237812,93.606071,24.296822,6.0539778,1.2357854,5007.1047,0.43975279,5.0523062,0.52918387,355.1528,74.610232,148550140.0,371142430.0,-2.0079317,0.32348126,302072510.0,467844510.0,-2.0877955,0.19013528,2.3311773,5.4142791,0.83164858,0.53858784,0.40844729,0.066448976,0.0,0.0,22.924953,1.3985195,1.0,0.0,0.0,0.2385448,4582.5419,562.96878,5685.8646,412.36279,0.996093,1.1279837,4.3179081e+41,1.1822069e+40,2.7615582e+41,4.6377296e+39,9.0793989e+40,3.3144506e+39,4.2666075e+45,7.1652924e+43,4.287837e+45,1.5652825e+44,8.6200871,0.091440295,8.7524067,0.070920872,8.5876257,0.072664816,8.7507192,0.071237953,5.4203889e+46,7.3510613e+46,0.078714048,0.058329497,6596.8935974751585,415.07116664320034,9.828172497303,1.204978718398719,0.9114933935784433
2RXS ,2RXS J154132.5+504619  ,235.3855,50.77219,875.4,165.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,796,52401,451,26     ,235.3826,50.76914,0.534,BLAGN ,3,0,5.381351,8.4049035,3.0150221,2798.4251,2.3299849,22.820658,3.0280023,5117.8731,763.88449,1.2125996,5.6021187,2789.5622,43.84705,11.395533,20.93351,2242.7657,5297.7816,3.229902,4.84401,2797.7191,2.3555118,6.2303914,3.9821619,932.8903,1004.8318,1.9295421,0.31711562,4684.518,0.4260535,2.3134353,0.42643119,33.138647,64.263218,6.1605751,0.35875838,4861.0765,0.033794698,2.4744537,0.047541455,8.5508833,6.9042808,0.71372334,0.0,4882.8122,0.0,0.0,0.0,0.0,0.0,1.5459509,0.30126645,4851.9924,2.3636409,19.114865,3.4691273,2412.5868,504.75395,1.4937499,0.28676436,4870.5116,6.0146279,55.208259,6.4561418,7634.9777,935.83427,19.369377,0.40639455,4958.3094,0.033794698,2.4744537,0.047541455,8.3831996,6.7688871,2.4253664,0.37225476,4959.3776,0.32180355,6.4771699,0.48634375,561.39709,69.23005,58.108131,1.2191836,5006.6404,0.033794698,2.4744537,0.047541455,8.3022734,6.7035444,7.2760993,1.1167643,5007.7086,0.32180355,6.4771699,0.48634375,555.97886,68.561889,74368.493,321270.52,-1.1867833,0.56249324,1645240.6,1694026.3,-1.5702923,0.12157096,3.1874447,3.9376735,6.9388939e-18,0.0,0.274688,0.046545526,0.0,0.0,13.237175,1.9562348,2.1653457,0.0,0.0,1.5001608,4154.2669,572.92112,4477.1559,365.23757,1.0766447,1.1063416,1.4328462e+41,8.8257708e+39,1.0215795e+41,3.809559e+39,4.1190075e+40,2.8630204e+39,1.5783403e+45,5.8857688e+43,1.9452425e+45,1.3520901e+44,8.2949162,0.10297414,8.3731858,0.085951334,8.1706457,0.089271883,8.364633,0.08655507,2.5636546e+46,3.069935e+46,0.061566028,0.06336429,7948.361977126249,428.7103957685191,50.56006420071335,5.960611737319923,0.9285167830867698
2RXS ,2RXS J101029.8+411422  ,152.6242,41.2395,492.55,40.0,-99.0,9.12010839354e-13,2.57488551663e-13,3.36511569371e-31,8.90868437568e-32,-99.0,-99.0,1357,53034,329,26     ,152.61925,41.239419,0.535,BLAGN ,3,0,17.051964,1.110223e-16,0.0,2803.9904,0.0,48.856101,0.0,11662.628,0.0,9.7034528,0.4865617,2803.1099,1.0997267,34.89742,1.5906632,8150.8267,400.61792,8.0247936,0.61455343,2797.9267,0.55990903,7.7351495,0.7292647,1312.4933,184.0042,1.9132336,0.35530087,4687.9294,0.41861973,2.0036648,0.4227236,79.763014,63.658128,7.7325578,0.4364833,4864.5776,0.035110859,1.9094644,0.051203523,90.537114,7.4307583,1.8408603,0.15097501,4845.8344,2.5908947,25.918743,2.567423,3406.8643,374.03516,0.92049096,0.14991811,4830.0,0.0,126.52736,14.744958,18123.082,2155.1368,2.4452489,0.13084618,4900.0,0.0,75.490896,4.7319753,10511.209,681.74948,19.944883,0.60020869,4961.8106,0.035110859,1.9094644,0.051203523,88.762924,7.2851432,7.7530904,0.55456347,4961.9891,0.093574392,4.9570733,0.16269306,344.83287,23.146838,59.83465,1.8006261,5010.1416,0.035110859,1.9094644,0.051203523,87.90666,7.214866,23.259271,1.6636904,5010.3201,0.093574392,4.9570733,0.16269306,341.50651,22.923556,47084109.0,16630996.0,-1.81039,0.044107924,441291030.0,418594400.0,-2.0922809,0.11610759,0.0,0.0,0.31221726,0.44137251,0.1824664,0.053870585,0.0,0.0,20.081573,2.6356376,4.3019473,0.0,0.0,0.63155171,4122.1463,770.97013,9749.8394,518.4541,1.1306688,1.3416145,5.9571615e+41,8.533738e+39,4.2200523e+41,4.5154323e+39,1.336728e+41,2.5555841e+39,6.519981e+45,6.976343e+43,6.312832e+45,1.2069002e+44,8.6489157,0.13908648,9.3048016,0.050339362,9.158499,0.051252686,9.3064738,0.05050542,5.7924066e+46,2.6226777e+47,0.11256083,0.024070179,9805.859613085118,430.198906387603,43.814131806199114,3.9852015087360613,1.041163924339756
2RXS ,2RXS J154723.1+400608  ,236.84631,40.10226,393.14,73.0,-99.0,1e-14,1e-14,1.90546071794e-31,1.04574850869e-31,-99.0,-99.0,1680,53171,612,26     ,236.84817,40.095158,0.539,BLAGN ,3,0,17.144794,12.786819,1.1632971,2795.7669,1.3634226,32.745012,3.6197038,7628.7313,914.01664,0.0014060852,1.1439494,2782.3724,20986.81,82.598643,39376.488,20314.566,9991972.4,31.497825,1.3775127,2801.3131,0.24813424,10.161095,0.35683317,1922.2678,89.925481,1.9245941,0.31012463,4684.9761,0.76775219,4.2121918,0.78513061,252.97938,118.30769,5.6350411,0.62681396,4861.0521,0.044148537,2.237275,0.069597202,42.995747,10.107411,1.8580592,0.34575637,4900.0,0.0,24.577675,5.1761637,3175.9926,745.74501,2.3053387,0.20581408,4898.8987,5.5240671,116.02168,7.7817997,16354.273,1121.5502,11.087495,0.30744588,4864.1474,0.63228041,19.54898,0.67976949,2469.5633,98.658764,21.434249,0.84772268,4958.2851,0.044148537,2.237275,0.069597202,42.152592,9.9092028,4.551717,0.86785834,4959.2191,0.25480138,5.2636394,0.40520853,388.66592,57.682455,64.302746,2.543168,5006.6161,0.044148537,2.237275,0.069597202,41.745675,9.8135451,13.655151,2.603575,5007.5501,0.25480138,5.2636394,0.40520853,384.91466,57.125726,43062753.0,63294720.0,-1.7872968,0.19031354,2646668400.0,1062212700.0,-2.2909092,0.047193314,3.50762,5.6631008,6.9388939e-18,0.0,0.71638163,0.075022602,0.14186503,0.074173843,12.397697,1.5292612,32.23536,19.273903,0.046674195,0.39768287,3222.7689,507.74086,3545.9568,308.71961,1.1757984,1.3836507,7.4498699e+41,9.7674517e+39,5.0799158e+41,5.2583819e+39,1.5623088e+41,3.5791775e+39,7.84847e+45,8.1242002e+43,7.3781596e+45,1.6903024e+44,8.5129473,0.11716828,8.4601354,0.080596383,8.3212825,0.081690829,8.4631621,0.080795373,4.2353636e+46,3.7504103e+46,0.18530806,0.1967294,3844.5881302404314,411.5958514342935,39.851766319336264,3.8203161451213465,1.0183482712063923
2RXS ,2RXS J131606.7+181755  ,199.02798,18.29884,288.26,44.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,2618,54506,111,26     ,199.03021,18.3008,0.539,QSO   ,3,0,5.174303,3.8675102,8.9950238,2803.3127,10.079832,42.533319,18.992174,10073.183,4782.9299,3.1804421,12.928941,2791.1985,9.6195071,17.133203,15.044118,3692.6375,3805.0193,5.5656216,9.1844984,2796.6338,15.517839,26.261355,26.463139,5989.6901,6680.2015,0.46919086,0.22606226,4681.5332,1.6231738,2.9451054,1.6428825,62.093659,247.7404,3.8283863,0.33186661,4863.8286,0.064961328,3.0453471,0.078520337,74.315911,11.396784,0.41662068,0.0,4872.8853,0.0,0.0,0.0,0.0,0.0,0.87039405,0.11538373,4900.0,0.0,72.675278,15.007027,10105.555,2162.1061,0.46671996,0.12105201,4840.7639,11.138917,30.189396,9.39389,4033.2476,1369.9981,9.7086428,0.21031318,4961.0616,0.064961328,3.0453471,0.078520337,72.859376,11.173416,1.2515085,0.15048373,4957.8558,0.75843729,10.245063,0.83687992,1098.086,119.16483,29.125928,0.63093954,5009.3926,0.064961328,3.0453471,0.078520337,72.156424,11.065614,3.7545256,0.45145118,5006.1868,0.75843729,10.245063,0.83687992,1087.4848,118.01438,137667380.0,899088620.0,-2.1411197,0.84603854,176.65244,329.75517,-0.52368191,0.22977712,0.89841863,4.6061151,0.053002578,0.3976034,0.17505755,0.047926373,0.2981234,0.057781817,16.501067,2.7623145,66.794977,2.5994355,0.66056264,1.4287279,6809.5715,655.43022,10138.353,441.23105,1.1338304,1.2640111,1.7441646e+41,9.726789e+39,8.9068329e+40,2.920031e+39,4.6012256e+40,2.7940358e+39,1.3761057e+45,4.511448e+43,2.1729748e+45,1.3195114e+44,8.6275783,0.07204546,9.1071567,0.050987943,8.9099055,0.053888868,9.0995655,0.051515383,5.5146969e+46,1.6637959e+47,0.024953424,0.013060345,10206.980365036308,511.81182610635716,17.250874303077413,2.103192920387963,0.9139319995247709
2RXS ,2RXS J131534.9+480658  ,198.89562,48.11614,538.64,249.0,-99.0,5.01187233626e-13,2.08390534336e-13,1.97242273609e-31,7.00583672538e-32,-99.0,-99.0,1281,52753,50,26     ,198.89762,48.120698,0.54,BLAGN ,3,0,11.297163,0.96048803,0.67989422,2778.3123,3.8410983,4.9506297,4.2278704,614.22469,1074.2842,1.7260462,0.66922258,2799.3912,6.4462246,38.724001,11.132298,9126.6508,2807.4487,1.9911561,0.77224611,2800.5762,2.2450684,7.643103,3.002899,1288.0489,756.95866,2.2839113,0.31641203,4689.3094,0.58307501,3.7382111,0.60696305,181.38967,91.375929,8.4161516,0.41067943,4863.8201,0.088828637,3.0684231,0.058575569,77.665397,8.5019285,0.97574734,0.0,4863.3437,0.0,0.0,0.0,0.0,0.0,2.2159237,0.16452437,4900.0,0.0,105.6814,6.0529745,14860.843,872.06969,1.2398664,0.16997397,4830.0,0.0,78.631241,9.5575274,11122.541,1396.9371,29.240167,0.42041703,4961.0531,0.088828637,3.0684231,0.058575569,76.143213,8.3352969,9.9428735,0.54187164,4967.5227,0.18241855,2.2918432,0.11109792,34.319257,15.788631,87.720501,1.2612511,5009.3841,0.088828637,3.0684231,0.058575569,75.408576,8.2548772,29.828621,1.6256149,5015.8537,0.18241855,2.2918432,0.11109792,33.988568,15.636497,2.4756955,4.3336435,0.1910862,0.2290735,2366.8274,1220.2025,-0.63384401,0.064092384,4.1097849,4.2778225,0.48908885,0.57901693,0.15404397,0.057541037,0.17555487,0.049182112,17.286896,4.4689266,1.0,0.0,0.092184134,0.9441382,4625.3694,778.45975,14948.52,513.77984,1.1203117,1.3815988,2.1807773e+41,9.678046e+39,2.0845766e+41,4.4761257e+39,1.9988533e+41,3.8283979e+39,3.2206709e+45,6.9156143e+43,9.439785e+45,1.8079992e+44,8.5556759,0.12525317,9.763372,0.034012444,9.6362906,0.03492743,9.768539,0.034178805,4.6732527e+46,7.5390279e+47,0.068917115,0.012521223,10774.720506259628,596.1405251060293,50.122442875357926,4.530639421378926,1.0438727300576947
2RXS ,2RXS J130911.2+160810  ,197.29683,16.13618,237.0,103.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,2603,54479,18,26     ,197.30436,16.137641,0.5434,QSO   ,3,0,11.765364,7.3293628,40.938646,2784.6229,94.158741,27.559053,21.382402,6344.5179,5425.1078,7.2097798,37.756487,2818.0047,110.79525,28.887801,23.986491,6602.2347,6014.621,18.944868,1.9410195,2796.6988,0.40328284,9.4264133,0.66273435,1739.9872,167.29105,1.7053213,0.1806167,4685.1342,0.88687258,6.1333715,0.87803178,542.45473,132.30211,5.7676583,0.30310617,4861.3865,0.055741372,4.0584177,0.084944215,221.46859,12.335368,0.30046931,0.0,4858.849,0.0,0.0,0.0,0.0,0.0,3.0085551,0.21081863,4857.4723,1.5267712,31.504815,2.2363652,4210.5497,325.02324,1.1940943,0.20307346,4897.7393,10.491163,92.022716,9.0189584,12898.947,1300.281,17.39364,0.473143,4958.6195,0.055741372,4.0584177,0.084944215,217.12584,12.093485,5.133334,0.46411635,4960.4105,0.24315899,9.1021134,0.35572819,934.85773,50.626659,52.180921,1.419429,5006.9505,0.055741372,4.0584177,0.084944215,215.02997,11.976749,15.400002,1.392349,5008.7415,0.24315899,9.1021134,0.35572819,925.83698,50.138145,410083710.0,1013657200.0,-2.1392323,0.32001891,3469405.2,4030143.6,-1.5807308,0.14346973,7.2812137e-05,5.1507727,0.84261823,0.41117551,0.1403516,0.051379475,0.0,0.0,9.0269277,6.4496373,1.0,0.0,0.0,1.5431069,3415.4926,611.39449,5661.1971,381.41972,1.3608352,1.4679552,4.3971859e+41,1.1014024e+40,2.8205289e+41,4.3785587e+39,7.603615e+40,3.1342133e+39,4.3577173e+45,6.7648734e+43,3.5908833e+45,1.4801636e+44,8.406904,0.13315154,8.7101117,0.06747162,8.5368566,0.069440804,8.7068835,0.067829653,3.3177782e+46,6.6689133e+46,0.13134444,0.053845104,5948.9293058615785,833.8181566316292,53.97639066735658,4.55686140825269,1.0735380202598614
2RXS ,2RXS J143621.2+461253  ,219.08836,46.21485,530.75,90.0,-99.0,1e-14,1e-14,1.61808003762e-31,7.64239431704e-32,-99.0,-99.0,1674,53464,217,26     ,219.08305,46.215083,0.544,BLAGN ,3,0,14.659495,1.057498,0.0,2850.0293,0.0,0.0,0.0,0.0,0.0,7.8911441,1.7040008,2798.6164,1.3875522,33.758476,2.9541436,7876.6124,745.19959,8.127715,1.6111587,2801.1013,0.91118094,15.739059,1.9427442,3328.2189,489.62807,3.3787474,151304.52,4686.0802,1948.9919,0.28586602,3672.8886,338.58062,553320.14,1.7127971,0.6920839,4862.5436,0.090719797,2.1799819,0.11826658,51.300518,17.170263,1.3869927,0.46181165,4865.0348,1.6733149,6.0284046,1.7929532,507.16411,260.17258,1.2367427,0.20353098,4842.0009,17.216378,184.08776,39.518389,26470.394,5762.4972,3.3397537,0.20243507,4867.6394,1.8985997,39.054542,2.8053177,5296.6975,406.86252,6.4223098,0.32193161,4959.7766,0.090719797,2.1799819,0.11826658,50.294807,16.833652,2.4140825,0.28573921,4957.432,0.43513441,6.7522616,0.4892538,600.79154,69.671634,19.266929,0.96579482,5008.1076,0.090719797,2.1799819,0.11826658,49.809434,16.671198,7.2422476,0.85721763,5005.763,0.43513441,6.7522616,0.4892538,594.99085,68.998949,8494.053,12681.294,-0.79196522,0.19466672,39116426.0,102829630.0,-1.8489079,0.32002414,5.8076961,3.8809035,0.72794832,0.75296184,0.34700252,0.044151547,0.44808345,0.16671246,10.431994,2.1498305,108.84908,3.6949549,0.20979114,0.24724989,5546.1605,612.21223,7141.2486,494.00561,1.0113606,1.1849275,3.6823982e+41,7.9502183e+39,2.7982016e+41,3.8296272e+39,1.1766015e+41,3.8549606e+39,4.3232216e+45,5.9167741e+43,5.5566186e+45,1.8205437e+44,8.7653312,0.082145867,9.0066481,0.067200478,8.8542501,0.068765674,9.0072121,0.067485059,7.5731149e+46,1.3200533e+47,0.057086439,0.042093895,8077.954835448943,473.2201078509154,13.743185358160632,2.1117948344835074,0.8134356807392857
2RXS ,2RXS J111231.3-002531  ,168.13054,-0.42547,435.86,97.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,278,51900,107,26     ,168.12971,-0.42618324,0.544,BLAGN ,3,0,11.999372,7.1429711,3.0135382,2798.7965,3.374754,35.578866,4.7786956,8335.2735,1205.4011,8.756421,4.7840892,2808.8626,6.8359977,18.042408,4.0160334,3897.9281,1009.4026,25.011592,3.7346141,2796.9073,0.48020314,9.6574019,0.70296077,1798.1604,177.43206,2.1074794,0.25422981,4684.6589,0.62709914,3.9242704,0.65769361,209.60804,99.111511,4.8036542,0.4320081,4860.4338,0.052701213,2.6730405,0.1021472,20.291867,14.836445,5.893212,1.0724046,4856.7425,1.0618775,17.371542,1.6770088,2156.8245,243.76397,4.3434753,0.75884729,4883.6407,6.4628814,30.855449,2.7036842,4094.1186,390.87007,0.81038095,0.113637,4879.6253,23.44297,204.64376,52.768946,29240.223,7635.6126,15.194477,0.96378004,4957.6668,0.052701213,2.6730405,0.1021472,19.89389,14.545463,4.2274324,0.9943569,4957.3476,0.22615596,5.6083166,0.44984508,437.89684,64.060755,45.583432,2.8913401,5005.9978,0.052701213,2.6730405,0.1021472,19.701822,14.405032,12.682297,2.9830707,5005.6786,0.22615596,5.6083166,0.44984508,433.66884,63.442233,8625467900.0,20700114000.0,-2.5194969,0.3103618,34872734.0,94237758.0,-1.8769842,0.32812549,1.6346167,4.7994483,1.6880518,0.525114,0.43961161,0.051393703,0.15947821,0.098875663,11.353249,1.8542469,97.198856,2.1981547,0.067594563,0.46745631,3297.717,512.74769,3922.1365,310.41634,1.3429521,2.6555735,5.3711909e+41,1.0887904e+40,3.0589976e+41,4.2224476e+39,8.2461409e+40,3.34287e+39,4.7261513e+45,6.5236817e+43,3.8943226e+45,1.5787038e+44,8.4013983,0.11565847,8.4089559,0.07754723,8.2395762,0.079483861,8.4064323,0.077899345,3.2759834e+46,3.3334908e+46,0.14426664,0.11682416,5436.728961062247,462.7958324061565,19.312437817620133,2.244034470460482,0.9348075746221731
2RXS ,2RXS J132522.2+373309  ,201.34278,37.55274,574.28,304.0,-99.0,1e-14,1e-14,1.47570653326e-31,8.25735284121e-32,-99.0,-99.0,2102,54115,427,26     ,201.34365,37.550057,0.5443,QSO   ,3,0,17.446796,3.9029859,0.52582114,2799.4298,1.484826,27.350055,3.020054,6258.2551,761.60132,0.0,0.0,2803.7844,0.0,11.971431,0.0,2376.393,0.0,5.1356352,0.63084545,2796.4467,0.56890079,7.737634,0.87342995,1313.8151,220.49578,1.0082606,0.23270419,4688.104,1.3683047,5.6954121,1.2299175,476.16106,185.20696,2.1171564,0.65992529,4862.3797,0.046330845,2.8209036,0.063634158,41.751645,9.2388913,1.6290897,0.0,4861.0767,0.0,0.0,0.0,0.0,0.0,2.7857677,0.49505699,4860.0291,0.74177856,6.7151521,0.8593595,607.44193,124.82873,3.0360911,0.12970738,4866.2272,1.3527763,40.799824,1.7292925,5551.4277,250.87808,12.201425,0.2490762,4959.6127,0.046330845,2.8209036,0.063634158,40.933106,9.0577633,1.0885074,0.22210743,4958.9153,0.74200799,9.1112212,0.96149816,936.43622,136.88013,36.604274,0.7472286,5007.9437,0.046330845,2.8209036,0.063634158,40.538066,8.970348,3.2655223,0.66632228,5007.2463,0.74200799,9.1112212,0.96149816,927.39754,135.55894,19989415.0,24377030.0,-1.762551,0.15820709,5838731.7,4711097.5,-1.6113849,0.099466514,2.7399694,2.6966515,0.56648545,0.36770416,0.17140276,0.031653473,0.17446845,0.029306302,6.8126635,3.7679862,1.0,0.0,0.24529348,0.89537874,2944.3902,573.16688,5932.5399,322.78324,1.1265676,1.1331312,3.9520717e+41,5.4668953e+39,2.8359172e+41,2.9446626e+39,1.1521427e+41,3.0504591e+39,4.3814921e+45,4.5495038e+43,5.4411091e+45,1.4406098e+44,8.2979319,0.14475903,8.8410196,0.053008402,8.687618,0.054273246,8.841401,0.053238374,2.5815186e+46,9.0149418e+46,0.16972537,0.060356564,7281.884420038008,477.02013943460304,32.94634759534531,4.792061152542618,0.837284924530278
2RXS ,2RXS J123651.4+250754  ,189.2142,25.13174,477.18,7.0,-99.0,1.61064563517e-12,2.81697983466e-13,5.71478636663e-31,9.8405972743e-32,-99.0,-99.0,2659,54498,591,26     ,189.21489,25.130742,0.5447,QSO   ,3,0,28.095652,9.4690193,55.743902,2808.2309,167.44958,35.031341,38.326058,8169.6293,9647.0421,13.121617,70.213324,2776.983,41.362165,30.628802,12.731599,7142.3559,3238.3414,17.456694,1.0900561,2800.5751,0.30659404,7.1034174,0.42542676,1152.0077,107.23988,3.5128331,0.4867397,4687.367,0.35064634,2.22858,0.33520332,45.898443,50.484468,10.317764,0.50148346,4862.6438,0.025470485,2.69301,0.031354477,23.18182,4.5520343,4.4723736,0.24441153,4868.405,0.8188687,15.622192,0.88954372,1897.9882,128.99128,2.918333,0.17546119,4900.0,0.0,125.70734,4.6721722,17746.038,673.13347,2.4514766,0.1665693,4830.0,0.0,57.085593,3.7774556,7973.409,552.11642,32.002056,0.35551791,4959.8768,0.025470485,2.69301,0.031354477,22.727366,4.4627966,3.4252256,0.23773987,4958.3128,0.31147312,9.3202814,0.40253952,966.31569,57.313018,96.006167,1.0665537,5008.2078,0.025470485,2.69301,0.031354477,22.508039,4.419729,10.275677,0.7132196,5006.6438,0.31147312,9.3202814,0.40253952,956.98748,56.759753,534918730.0,488727970.0,-2.0522761,0.11848135,2863704300.0,1975879500.0,-2.2587205,0.084472594,1.8631071,5.2091506,1.1845104,0.49275921,0.59887087,0.055941793,0.099061614,0.057180939,16.088779,1.0104263,21.320778,21.18709,0.029941354,0.58620263,4657.49,840.94946,5433.0225,659.76472,1.1224751,1.4410794,1.1311137e+42,9.028298e+39,7.3912462e+41,4.6649522e+39,2.3581547e+41,3.2697259e+39,1.1419476e+46,7.2073513e+43,1.1136622e+46,1.5441608e+44,8.881846,0.13425699,8.9201543,0.10848912,8.8009699,0.10915151,8.926757,0.10860955,9.9035155e+46,1.0816771e+47,0.11530729,0.10295699,6220.457199490074,431.2240622580002,43.84776064051042,5.173814836027452,0.928136536475867
2RXS ,2RXS J150141.0+553817  ,225.42086,55.63824,1020.71,197.0,-99.0,6.32411851375e-13,1.84170519982e-13,2.34422881529e-31,6.27437216408e-32,-99.0,-99.0,792,52353,116,26     ,225.42534,55.636029,0.5449598,BLAGN ,3,0,25.896187,21.573956,1.9126587,2799.7504,0.43142953,6.44187,0.45244764,985.53783,114.08481,6.2075361,2.3495689,2796.6424,0.64648215,1.7250833,0.79311371,204.02681,200.20594,25.054582,0.83807137,2795.0796,0.59070368,32.281552,1.0962505,7513.5505,276.88613,1.1356426,0.298701,4690.0,0.0,11.136766,3.2143248,1295.0227,483.83285,9.3656517,0.50717493,4863.1287,0.082966291,3.7417086,0.12252441,175.4141,17.786287,6.3432722,0.50282963,4851.6604,4.1920114,38.688094,2.7555316,5260.821,400.97873,2.8645343,1.7290889,4872.6462,15.779862,105.18971,16.2622,14873.031,2356.5875,2.8102318,1.3399836,4900.0,0.0,60.411387,20.352957,8338.6599,2932.3099,16.175466,0.78337865,4960.3617,0.082966291,3.7417086,0.12252441,171.97563,17.43764,5.9740582,0.77013643,4962.2133,0.33537086,8.3091927,0.47546139,821.71197,67.642306,48.526399,2.350136,5008.6927,0.082966291,3.7417086,0.12252441,170.31617,17.269377,17.922175,2.3104093,5010.5443,0.33537086,8.3091927,0.47546139,813.78585,66.989837,922054880.0,870804250.0,-2.0913771,0.12243778,102882720.0,24339624.0,-1.8279634,0.027777733,3.5302791,6.6942214,0.0,0.0,1.0099115,0.078347136,0.091545785,0.062076498,11.278011,1.104694,1.0,0.0,0.022252778,0.43975142,2901.5627,811.13415,8078.6146,431.58974,1.3067249,1.2062447,1.4705178e+42,1.3795571e+40,9.6363072e+41,6.7417328e+39,3.1821477e+41,4.3334751e+39,1.4888095e+46,1.0415977e+44,1.5028011e+46,2.046527e+44,8.5972685,0.20785698,9.3298191,0.0493605,9.224951,0.05001107,9.3390248,0.049478785,5.1429452e+46,2.778193e+47,0.28948578,0.054092755,8022.4150390249,769.1463426829315,19.099733856251163,2.9901107141923844,0.8053400464959718
